loss,mae,val_loss,val_mae,learning_rate
0.31923267245292664,0.31923267245292664,0.005647898185998201,0.005647898185998201,0.0003000000142492354
0.017607593908905983,0.017607593908905983,0.004211800172924995,0.004211800172924995,0.0003000000142492354
0.008683471009135246,0.008683471009135246,0.004149420652538538,0.004149420652538538,0.0003000000142492354
0.0073408628813922405,0.0073408628813922405,0.0041479626670479774,0.0041479626670479774,0.0003000000142492354
0.006381297949701548,0.006381297949701548,0.004150133579969406,0.004150133579969406,0.0003000000142492354
0.006196395494043827,0.006196395494043827,0.004149362910538912,0.004149362910538912,0.0003000000142492354
0.0060625821352005005,0.0060625821352005005,0.004150170832872391,0.004150170832872391,0.0003000000142492354
0.005791260860860348,0.005791260860860348,0.004149438813328743,0.004149438813328743,0.0003000000142492354
0.005754037294536829,0.005754037294536829,0.004151620902121067,0.004151620902121067,0.0003000000142492354
0.005692932289093733,0.005692932289093733,0.004149352665990591,0.004149352665990591,0.0003000000142492354
0.005643356591463089,0.005643356591463089,0.004142654128372669,0.004142654128372669,0.0001500000071246177
0.005579510238021612,0.005579510238021612,0.0041420310735702515,0.0041420310735702515,0.0001500000071246177
0.0056435647420585155,0.0056435647420585155,0.004142652731388807,0.004142652731388807,0.0001500000071246177
0.005642356816679239,0.005642356816679239,0.004141956102102995,0.004141956102102995,0.0001500000071246177
0.005568256601691246,0.005568256601691246,0.004141767043620348,0.004141767043620348,0.0001500000071246177
0.0055979653261601925,0.0055979653261601925,0.0041422597132623196,0.0041422597132623196,0.0001500000071246177
0.005604754667729139,0.005604754667729139,0.004143454600125551,0.004143454600125551,0.0001500000071246177
0.005604568403214216,0.005604568403214216,0.004142859019339085,0.004142859019339085,0.0001500000071246177
0.005529934540390968,0.005529934540390968,0.004141092766076326,0.004141092766076326,7.500000356230885e-05
0.005572604015469551,0.005572604015469551,0.00414135679602623,0.00414135679602623,7.500000356230885e-05
0.005577847361564636,0.005577847361564636,0.004141157492995262,0.004141157492995262,7.500000356230885e-05
0.005584182683378458,0.005584182683378458,0.004141076002269983,0.004141076002269983,7.500000356230885e-05
0.005543020088225603,0.005543020088225603,0.004140852019190788,0.004140852019190788,7.500000356230885e-05
0.0055317021906375885,0.0055317021906375885,0.004141795448958874,0.004141795448958874,7.500000356230885e-05
0.005530055146664381,0.005530055146664381,0.004141452722251415,0.004141452722251415,7.500000356230885e-05
0.005588742904365063,0.005588742904365063,0.004142021294683218,0.004142021294683218,7.500000356230885e-05
0.005533731542527676,0.005533731542527676,0.004141055978834629,0.004141055978834629,3.7500001781154424e-05
0.005552798509597778,0.005552798509597778,0.004141271114349365,0.004141271114349365,3.7500001781154424e-05
0.005573601461946964,0.005573601461946964,0.004140960983932018,0.004140960983932018,3.7500001781154424e-05
0.005547452252358198,0.005547452252358198,0.004141187760978937,0.004141187760978937,3.7500001781154424e-05
0.00552222179248929,0.00552222179248929,0.0041406648233532906,0.0041406648233532906,3.7500001781154424e-05
0.005531292874366045,0.005531292874366045,0.004141541197896004,0.004141541197896004,3.7500001781154424e-05
0.0055210646241903305,0.0055210646241903305,0.004141176585108042,0.004141176585108042,3.7500001781154424e-05
0.00554274395108223,0.00554274395108223,0.0041416604071855545,0.0041416604071855545,3.7500001781154424e-05
0.0055613345466554165,0.0055613345466554165,0.004142060875892639,0.004142060875892639,1.8750000890577212e-05
0.0055488236248493195,0.0055488236248493195,0.00414190674200654,0.00414190674200654,1.8750000890577212e-05
0.005518066696822643,0.005518066696822643,0.004141815938055515,0.004141815938055515,1.8750000890577212e-05
0.005505504552274942,0.005505504552274942,0.004141722805798054,0.004141722805798054,1.8750000890577212e-05
0.0055364202708005905,0.0055364202708005905,0.004141672980040312,0.004141672980040312,1.8750000890577212e-05
