model_name,input_window,output_window,epoch,loss,val_loss
mlp_2x100_dropout,5,1,64,0.011231795884668827,0.0091010183095932
mlp_2x100_dropout,5,1,65,0.011221468448638916,0.009110383689403534
mlp_2x100_dropout,5,1,66,0.011215606704354286,0.009123466908931732
mlp_2x100_dropout,5,1,67,0.01120728999376297,0.009105400182306767
mlp_2x100_dropout,5,1,68,0.011196209117770195,0.00909142941236496
mlp_2x100_dropout,5,1,69,0.011186223477125168,0.009118109941482544
mlp_2x100_dropout,5,1,70,0.011181128211319447,0.009113010950386524
mlp_2x100_dropout,5,1,71,0.011171919293701649,0.009115888737142086
mlp_2x100_dropout,5,1,72,0.011178120039403439,0.009129608981311321
mlp_2x100_dropout,5,1,73,0.011131634935736656,0.009117464534938335
mlp_2x100_dropout,5,1,74,0.011162769980728626,0.009081983007490635
mlp_2x100_dropout,5,1,75,0.011131717823445797,0.009086224250495434
mlp_2x100_dropout,5,1,76,0.011138670146465302,0.009113033302128315
mlp_2x100_dropout,5,1,77,0.01114326249808073,0.009106212295591831
mlp_2x100_dropout,5,1,78,0.011125905439257622,0.009143912233412266
mlp_2x100_dropout,5,1,79,0.01112563069909811,0.00908995233476162
mlp_2x100_dropout,5,1,80,0.011114479973912239,0.009149009361863136
mlp_2x100_dropout,5,1,81,0.011087113991379738,0.009114661253988743
mlp_2x100_dropout,5,1,82,0.011091575026512146,0.009116151370108128
mlp_2x100_dropout,5,1,83,0.011085963808000088,0.009110993705689907
mlp_2x100_dropout,5,1,84,0.011091886088252068,0.009130491875112057
mlp_2x100_dropout,5,1,85,0.0110755180940032,0.009140738286077976
mlp_2x100_dropout,5,1,86,0.01107487827539444,0.009106220677495003
mlp_2x100_dropout,5,1,87,0.011081063188612461,0.00911655928939581
mlp_2x100_dropout,5,1,88,0.011056270450353622,0.00915804598480463
mlp_2x100_dropout,5,1,89,0.011076823808252811,0.009133636951446533
mlp_2x100_dropout,5,1,90,0.011060062795877457,0.009176081046462059
mlp_2x100_dropout,5,1,91,0.011051514185965061,0.009156444109976292
mlp_2x100_dropout,5,1,92,0.011049908585846424,0.009153979830443859
mlp_2x100_dropout,5,1,93,0.011051537469029427,0.009127042256295681
mlp_2x100_dropout,5,1,94,0.011059172451496124,0.009124165400862694
mlp_2x100_dropout,5,1,95,0.011028473265469074,0.009148060344159603
mlp_2x100_dropout,5,1,96,0.011009445413947105,0.009130549617111683
mlp_2x100_dropout,5,1,97,0.011007004417479038,0.009145062416791916
mlp_2x100_dropout,5,1,98,0.01099963765591383,0.009158866479992867
mlp_2x100_dropout,5,1,99,0.011004789732396603,0.009140973910689354
mlp_2x100_dropout,5,1,100,0.011000370606780052,0.009166987612843513
mlp_2x100_dropout,5,1,101,0.01100735180079937,0.009139011614024639
mlp_2x100_dropout,5,1,102,0.011000153608620167,0.009126082994043827
mlp_2x100_dropout,5,1,103,0.01096221711486578,0.009157445281744003
mlp_2x100_dropout,5,1,104,0.010967305861413479,0.009132426232099533
mlp_2x100_dropout,5,1,105,0.010937351733446121,0.009152038022875786
mlp_2x100_dropout,5,1,106,0.010946450755000114,0.009148829616606236
mlp_2x100_dropout,5,1,107,0.010963024571537971,0.009125785902142525
mlp_2x100_dropout,5,1,108,0.010965614579617977,0.009134181775152683
mlp_2x100_dropout,5,1,109,0.010950593277812004,0.009177176281809807
mlp_2x100_dropout,5,1,110,0.010963158681988716,0.009147158823907375
mlp_2x100_dropout,5,1,111,0.010949025861918926,0.009148212149739265
mlp_2x100_dropout,5,1,112,0.01096793357282877,0.009156710468232632
mlp_2x100_dropout,5,1,113,0.01093289814889431,0.009148924611508846
mlp_2x100_dropout,5,1,114,0.010919074527919292,0.009179383516311646
mlp_2x100_dropout,5,1,115,0.010933046229183674,0.009183487854897976
mlp_2x100_dropout,5,1,116,0.010937844403088093,0.009192815981805325
mlp_2x100_dropout,5,1,117,0.010923385620117188,0.009171797893941402
mlp_2x100_dropout,5,1,118,0.010926106944680214,0.00916444044560194
mlp_2x100_dropout,5,1,119,0.010929356329143047,0.009204436093568802
mlp_2x100_dropout,5,1,120,0.010903045535087585,0.009201337583363056
mlp_2x100_dropout,5,1,121,0.010899841785430908,0.009212549775838852
mlp_2x100_dropout,5,1,122,0.010897999629378319,0.00916183739900589
mlp_2x100_dropout,5,1,123,0.01086908858269453,0.009161615744233131
mlp_2x100_dropout,5,1,124,0.010877367109060287,0.009199557825922966
mlp_2x100_dropout,5,1,125,0.010854908265173435,0.00916073564440012
mlp_2x100_dropout,5,1,126,0.01088146772235632,0.009190798737108707
mlp_2x100_dropout,5,1,127,0.01088265236467123,0.009206202812492847
mlp_2x100_dropout,5,1,128,0.010877737775444984,0.009196287021040916
mlp_2x100_dropout,5,1,129,0.010868887417018414,0.009199829772114754
mlp_2x100_dropout,5,1,130,0.010852940380573273,0.009217626415193081
mlp_2x100_dropout,5,1,131,0.010861977934837341,0.009224774315953255
mlp_2x100_dropout,5,1,132,0.010854949243366718,0.009206634014844894
mlp_2x100_dropout,5,1,133,0.010858859866857529,0.009173749014735222
mlp_2x100_dropout,5,1,134,0.010863141156733036,0.009217147715389729
mlp_2x100_dropout,5,1,135,0.01083553209900856,0.009180975146591663
mlp_2x100_dropout,5,1,136,0.0108511196449399,0.009210902266204357
mlp_2x100_dropout,5,1,137,0.010858334600925446,0.009211921133100986
mlp_2x100_dropout,5,1,138,0.01082918792963028,0.009236900135874748
mlp_2x100_dropout,5,1,139,0.01083186361938715,0.009180820547044277
mlp_2x100_dropout,5,1,140,0.010836626403033733,0.009225770831108093
mlp_2x100_dropout,5,1,141,0.010819557122886181,0.009198333136737347
mlp_2x100_dropout,5,1,142,0.010813741013407707,0.00920461118221283
mlp_2x100_dropout,5,1,143,0.010810447856783867,0.009247912093997002
mlp_2x100_dropout,5,1,144,0.010825211182236671,0.009230289608240128
mlp_2x100_dropout,5,1,145,0.010837682522833347,0.009252534247934818
mlp_2x100_dropout,5,1,146,0.010804377496242523,0.009244958870112896
mlp_2x100_dropout,5,1,147,0.010809741914272308,0.009248283691704273
mlp_2x100_dropout,5,1,148,0.01081911101937294,0.009200193919241428
mlp_2x100_dropout,5,1,149,0.010809107683598995,0.009233751334249973
mlp_2x100_dropout,5,1,150,0.01078992709517479,0.00925783533602953
mlp_2x100_dropout,5,1,151,0.010783964768052101,0.009259090758860111
mlp_2x100_dropout,5,1,152,0.01079593226313591,0.009267983958125114
mlp_2x100_dropout,5,1,153,0.010791455395519733,0.009278555400669575
mlp_2x100_dropout,5,1,154,0.010799016803503036,0.009280108846724033
mlp_2x100_dropout,5,1,155,0.010771721601486206,0.009285676293075085
mlp_2x100_dropout,5,1,156,0.010767492465674877,0.009285022504627705
mlp_2x100_dropout,5,1,157,0.01075388491153717,0.00927184708416462
mlp_2x100_dropout,5,1,158,0.010788656771183014,0.009281564503908157
mlp_2x100_dropout,5,1,159,0.010794552974402905,0.009270388633012772
mlp_2x100_dropout,5,1,160,0.010766548104584217,0.009293628856539726
mlp_2x100_dropout,5,1,161,0.010768340900540352,0.009269850328564644
mlp_2x100_dropout,5,1,162,0.010772773995995522,0.00924747809767723
mlp_2x100_dropout,5,1,163,0.01074480265378952,0.009295898489654064
mlp_2x100_dropout,5,1,164,0.010744309052824974,0.009277209639549255
mlp_2x100_dropout,5,1,165,0.010766305960714817,0.009349029511213303
mlp_2x100_dropout,5,1,166,0.010770803317427635,0.009289724752306938
mlp_2x100_dropout,5,1,167,0.010778265073895454,0.009300845675170422
mlp_2x100_dropout,5,1,168,0.01073371060192585,0.009292537346482277
mlp_2x100_dropout,5,1,169,0.010741434060037136,0.009321203455328941
mlp_2x100_dropout,5,1,170,0.01074955239892006,0.009283289313316345
mlp_2x100_dropout,5,1,171,0.010725917294621468,0.009289432317018509
mlp_2x100_dropout,5,1,172,0.010759176686406136,0.009317456744611263
mlp_2x100_dropout,5,1,173,0.01074728462845087,0.009314662776887417
mlp_2x100_dropout,5,1,174,0.010729092173278332,0.009313522838056087
mlp_2x100_dropout,5,1,175,0.01074561569839716,0.009348791092634201
mlp_2x100_dropout,5,1,176,0.010719037614762783,0.009350316599011421
mlp_2x100_dropout,5,1,177,0.010736756958067417,0.009283959865570068
mlp_2x100_dropout,5,1,178,0.01070987805724144,0.00936486292630434
mlp_2x100_dropout,5,1,179,0.010727657936513424,0.0093871233984828
mlp_2x100_dropout,5,1,180,0.010732430964708328,0.009321557357907295
mlp_2x100_dropout,5,1,181,0.010707895271480083,0.009325582534074783
mlp_2x100_dropout,5,1,182,0.010698653757572174,0.009321019984781742
mlp_2x100_dropout,5,1,183,0.010693497955799103,0.009358246810734272
mlp_2x100_dropout,5,1,184,0.010696214623749256,0.009351642802357674
mlp_2x100_dropout,5,1,185,0.010733723640441895,0.009315231814980507
mlp_2x100_dropout,5,1,186,0.010718079283833504,0.009276819415390491
mlp_2x100_dropout,5,1,187,0.010721581988036633,0.009349433705210686
mlp_2x100_dropout,5,1,188,0.010715394280850887,0.00935693085193634
mlp_2x100_dropout,5,1,189,0.010720768012106419,0.00930917076766491
mlp_2x100_dropout,5,1,190,0.010675404220819473,0.009312725625932217
mlp_2x100_dropout,5,1,191,0.010695802979171276,0.00937923789024353
mlp_2x100_dropout,5,1,192,0.010700982064008713,0.009319932200014591
mlp_2x100_dropout,5,1,193,0.01067453995347023,0.009382630698382854
mlp_2x100_dropout,5,1,194,0.010667439550161362,0.009330924600362778
mlp_2x100_dropout,5,1,195,0.010677551850676537,0.009362158365547657
mlp_2x100_dropout,5,1,196,0.010668192990124226,0.009397145360708237
mlp_2x100_dropout,5,1,197,0.010688512586057186,0.009356867522001266
mlp_2x100_dropout,5,1,198,0.010706942528486252,0.009331855922937393
mlp_2x100_dropout,5,1,199,0.01068870909512043,0.009403767064213753
mlp_2x100_dropout,5,1,200,0.010661008767783642,0.009342748671770096
mlp_2x100_dropout,5,5,1,0.005822785198688507,0.004169025458395481
mlp_2x100_dropout,5,5,2,0.005519078578799963,0.004168877378106117
mlp_2x100_dropout,5,5,3,0.005512002389878035,0.004167970269918442
mlp_2x100_dropout,5,5,4,0.005509576294571161,0.004168439656496048
mlp_2x100_dropout,5,5,5,0.005505232606083155,0.004167088773101568
mlp_2x100_dropout,5,5,6,0.005505401641130447,0.004166381433606148
mlp_2x100_dropout,5,5,7,0.005505212116986513,0.004167376086115837
mlp_2x100_dropout,5,5,8,0.0055021983571350574,0.004167247097939253
mlp_2x100_dropout,5,5,9,0.005497836973518133,0.004172710236161947
mlp_2x100_dropout,5,5,10,0.005501456093043089,0.004169732332229614
mlp_2x100_dropout,5,5,11,0.005489168222993612,0.004177602473646402
mlp_2x100_dropout,5,5,12,0.005485255736857653,0.004177489783614874
mlp_2x100_dropout,5,5,13,0.005484578665345907,0.004168625921010971
mlp_2x100_dropout,5,5,14,0.005479376297444105,0.0041734506376087666
mlp_2x100_dropout,5,5,15,0.00546812079846859,0.004179715644568205
mlp_2x100_dropout,5,5,16,0.005470994394272566,0.004175330046564341
mlp_2x100_dropout,5,5,17,0.005468470510095358,0.004179107490926981
mlp_2x100_dropout,5,5,18,0.0054641347378492355,0.004175445530563593
mlp_2x100_dropout,5,5,19,0.00545669486746192,0.0041828276589512825
mlp_2x100_dropout,5,5,20,0.005453689023852348,0.00417198333889246
mlp_2x100_dropout,5,5,21,0.005449830088764429,0.004187224432826042
mlp_2x100_dropout,5,5,22,0.005448591895401478,0.0041923425160348415
mlp_2x100_dropout,5,5,23,0.005437997169792652,0.004176572430878878
mlp_2x100_dropout,5,5,24,0.005438410677015781,0.0041874987073242664
mlp_2x100_dropout,5,5,25,0.005432744976133108,0.004180632997304201
mlp_2x100_dropout,5,5,26,0.005425115581601858,0.004174789413809776
mlp_2x100_dropout,5,5,27,0.005417320877313614,0.004185647703707218
mlp_2x100_dropout,5,5,28,0.005415649153292179,0.004181962925940752
mlp_2x100_dropout,5,5,29,0.005408531986176968,0.004183563403785229
mlp_2x100_dropout,5,5,30,0.005401383154094219,0.00417983066290617
mlp_2x100_dropout,5,5,31,0.005395086947828531,0.004189033526927233
mlp_2x100_dropout,5,5,32,0.005392101127654314,0.004170654341578484
mlp_2x100_dropout,5,5,33,0.005379724316298962,0.004182083997875452
mlp_2x100_dropout,5,5,34,0.005375635344535112,0.0041785771027207375
mlp_2x100_dropout,5,5,35,0.0053721703588962555,0.004195283632725477
mlp_2x100_dropout,5,5,36,0.005366288125514984,0.004205834120512009
mlp_2x100_dropout,5,5,37,0.005355691071599722,0.004196475725620985
mlp_2x100_dropout,5,5,38,0.00535866804420948,0.004200396127998829
mlp_2x100_dropout,5,5,39,0.005352699663490057,0.004194365814328194
mlp_2x100_dropout,5,5,40,0.005344408564269543,0.004171919543296099
mlp_2x100_dropout,5,5,41,0.005341322626918554,0.004207849036902189
mlp_2x100_dropout,5,5,42,0.005336781498044729,0.004194500856101513
mlp_2x100_dropout,5,5,43,0.0053291721269488335,0.004176300950348377
mlp_2x100_dropout,5,5,44,0.005324377678334713,0.004228299017995596
mlp_2x100_dropout,5,5,45,0.005322397220879793,0.00418694457039237
mlp_2x100_dropout,5,5,46,0.005317116621881723,0.004197696223855019
mlp_2x100_dropout,5,5,47,0.0053051239810884,0.004205330740660429
mlp_2x100_dropout,5,5,48,0.005307921674102545,0.004183137323707342
mlp_2x100_dropout,5,5,49,0.0052961367182433605,0.004210513550788164
mlp_2x100_dropout,5,5,50,0.005288643762469292,0.004192193504422903
mlp_2x100_dropout,5,5,51,0.005285752471536398,0.0041865138337016106
mlp_2x100_dropout,5,5,52,0.005294391419738531,0.00417678989470005
mlp_2x100_dropout,5,5,53,0.005274952854961157,0.004205965902656317
mlp_2x100_dropout,5,5,54,0.005266468971967697,0.00419551832601428
mlp_2x100_dropout,5,5,55,0.0052600097842514515,0.004184313118457794
mlp_2x100_dropout,5,5,56,0.00526365777477622,0.00420118635520339
mlp_2x100_dropout,5,5,57,0.005253913812339306,0.004188258666545153
mlp_2x100_dropout,5,5,58,0.005256319884210825,0.004206253681331873
mlp_2x100_dropout,5,5,59,0.00524764321744442,0.0041809906251728535
mlp_2x100_dropout,5,5,60,0.005235089920461178,0.004199405666440725
mlp_2x100_dropout,5,5,61,0.005235178396105766,0.00419924221932888
mlp_2x100_dropout,5,5,62,0.005226220935583115,0.004193682223558426
mlp_2x100_dropout,5,5,63,0.005220107734203339,0.004197914618998766
mlp_2x100_dropout,5,5,64,0.0052157253958284855,0.004212907515466213
mlp_2x100_dropout,5,5,65,0.00521303154528141,0.004207588266581297
mlp_2x100_dropout,5,5,66,0.005216623190790415,0.004203318152576685
mlp_2x100_dropout,5,5,67,0.005211402662098408,0.004174946341663599
mlp_2x100_dropout,5,5,68,0.005195802077651024,0.004212092608213425
mlp_2x100_dropout,5,5,69,0.005203774198889732,0.00421293918043375
mlp_2x100_dropout,5,5,70,0.00519610894843936,0.004207679070532322
mlp_2x100_dropout,5,5,71,0.005186869762837887,0.004234577063471079
mlp_2x100_dropout,5,5,72,0.005191045813262463,0.004210823681205511
mlp_2x100_dropout,5,5,73,0.005173679441213608,0.0042162793688476086
mlp_2x100_dropout,5,5,74,0.005174100864678621,0.004202938172966242
mlp_2x100_dropout,5,5,75,0.005179195664823055,0.004223302938044071
mlp_2x100_dropout,5,5,76,0.005160719621926546,0.004213935695588589
mlp_2x100_dropout,5,5,77,0.005162084475159645,0.004212320316582918
mlp_2x100_dropout,5,5,78,0.005154536571353674,0.0042501711286604404
mlp_2x100_dropout,5,5,79,0.00515157962217927,0.004216569010168314
mlp_2x100_dropout,5,5,80,0.005149468779563904,0.004208479542285204
mlp_2x100_dropout,5,5,81,0.0051535917446017265,0.004236865323036909
mlp_2x100_dropout,5,5,82,0.005144527181982994,0.004212616011500359
mlp_2x100_dropout,5,5,83,0.005142067559063435,0.004221244715154171
mlp_2x100_dropout,5,5,84,0.005136983003467321,0.004210442304611206
mlp_2x100_dropout,5,5,85,0.0051300362683832645,0.004198337905108929
mlp_2x100_dropout,5,5,86,0.005129161290824413,0.004210378974676132
mlp_2x100_dropout,5,5,87,0.005122477654367685,0.004239923320710659
mlp_2x100_dropout,5,5,88,0.005122852977365255,0.004239326808601618
mlp_2x100_dropout,5,5,89,0.005134905688464642,0.004231621511280537
mlp_2x100_dropout,5,5,90,0.005109836813062429,0.0042247227393090725
mlp_2x100_dropout,5,5,91,0.005107628181576729,0.004241358023136854
mlp_2x100_dropout,5,5,92,0.005101052578538656,0.004226711578667164
mlp_2x100_dropout,5,5,93,0.0051062521524727345,0.004214910790324211
mlp_2x100_dropout,5,5,94,0.005100966431200504,0.004246372263878584
mlp_2x100_dropout,5,5,95,0.005109820049256086,0.00422121025621891
mlp_2x100_dropout,5,5,96,0.005105955060571432,0.004219667986035347
mlp_2x100_dropout,5,5,97,0.005103320349007845,0.004212251398712397
mlp_2x100_dropout,5,5,98,0.005086018703877926,0.004239126108586788
mlp_2x100_dropout,5,5,99,0.0050932373851537704,0.004251111764460802
mlp_2x100_dropout,5,5,100,0.005089910700917244,0.004240516573190689
mlp_2x100_dropout,5,5,101,0.00509220315143466,0.0042216288857162
mlp_2x100_dropout,5,5,102,0.005086264573037624,0.0042519778944551945
mlp_2x100_dropout,5,5,103,0.0050818282179534435,0.004235707689076662
mlp_2x100_dropout,5,5,104,0.00508227851241827,0.004244966432452202
mlp_2x100_dropout,5,5,105,0.005075525492429733,0.004249319899827242
mlp_2x100_dropout,5,5,106,0.005076362751424313,0.004240415524691343
mlp_2x100_dropout,5,5,107,0.005062351934611797,0.004242142662405968
mlp_2x100_dropout,5,5,108,0.005063808988779783,0.004261086694896221
mlp_2x100_dropout,5,5,109,0.005066734738647938,0.0042416369542479515
mlp_2x100_dropout,5,5,110,0.005063795950263739,0.004236192908138037
mlp_2x100_dropout,5,5,111,0.005063846241682768,0.004264575894922018
mlp_2x100_dropout,5,5,112,0.005054854787886143,0.00424865260720253
mlp_2x100_dropout,5,5,113,0.00505455257371068,0.004268673714250326
mlp_2x100_dropout,5,5,114,0.005056074820458889,0.00424751453101635
mlp_2x100_dropout,5,5,115,0.005058570299297571,0.004259196110069752
mlp_2x100_dropout,5,5,116,0.005053491331636906,0.0042479196563363075
mlp_2x100_dropout,5,5,117,0.005052900407463312,0.004254463128745556
mlp_2x100_dropout,5,5,118,0.005052683409303427,0.004256999585777521
mlp_2x100_dropout,5,5,119,0.005036154296249151,0.004283530171960592
mlp_2x100_dropout,5,5,120,0.005046565551310778,0.0042403689585626125
mlp_2x100_dropout,5,5,121,0.005040015559643507,0.004250622820109129
mlp_2x100_dropout,5,5,122,0.005042891949415207,0.00427245581522584
mlp_2x100_dropout,5,5,123,0.005039045587182045,0.004261757712811232
mlp_2x100_dropout,5,5,124,0.0050422861240804195,0.004273420665413141
mlp_2x100_dropout,5,5,125,0.005028289742767811,0.004259589593857527
mlp_2x100_dropout,5,5,126,0.0050281863659620285,0.004248382523655891
mlp_2x100_dropout,5,5,127,0.005028091371059418,0.004248466342687607
mlp_2x100_dropout,5,5,128,0.005029280204325914,0.004266363102942705
mlp_2x100_dropout,5,5,129,0.005021831952035427,0.004254376050084829
mlp_2x100_dropout,5,5,130,0.005018793046474457,0.004250315949320793
mlp_2x100_dropout,5,5,131,0.005022511817514896,0.004280863329768181
mlp_2x100_dropout,5,5,132,0.0050104656256735325,0.004269579891115427
mlp_2x100_dropout,5,5,133,0.005012555979192257,0.004259647335857153
mlp_2x100_dropout,5,5,134,0.005007077474147081,0.004259876906871796
mlp_2x100_dropout,5,5,135,0.005008725915104151,0.004298957996070385
mlp_2x100_dropout,5,5,136,0.005003785248845816,0.004266952630132437
mlp_2x100_dropout,5,5,137,0.005015779752284288,0.004257229156792164
mlp_2x100_dropout,5,5,138,0.005010709166526794,0.00425995048135519
mlp_2x100_dropout,5,5,139,0.005010073538869619,0.004268284887075424
mlp_2x100_dropout,5,5,140,0.004999110009521246,0.004303912166506052
mlp_2x100_dropout,5,5,141,0.004993682727217674,0.004284205846488476
mlp_2x100_dropout,5,5,142,0.005003076978027821,0.004293062258511782
mlp_2x100_dropout,5,5,143,0.00499778101220727,0.004285087808966637
mlp_2x100_dropout,5,5,144,0.004987227264791727,0.004282468464225531
mlp_2x100_dropout,5,5,145,0.004984356928616762,0.004280950874090195
mlp_2x100_dropout,5,5,146,0.004985342267900705,0.004270175471901894
mlp_2x100_dropout,5,5,147,0.004990806803107262,0.004309665411710739
mlp_2x100_dropout,5,5,148,0.004986715503036976,0.004288419149816036
mlp_2x100_dropout,5,5,149,0.004982233513146639,0.0042724316008389
mlp_2x100_dropout,5,5,150,0.004978314973413944,0.0042985593900084496
mlp_2x100_dropout,5,5,151,0.004985901527106762,0.004289841745048761
mlp_2x100_dropout,5,5,152,0.004982771351933479,0.004292247351258993
mlp_2x100_dropout,5,5,153,0.00498425867408514,0.0042927940376102924
mlp_2x100_dropout,5,5,154,0.004979484714567661,0.004328894428908825
mlp_2x100_dropout,5,5,155,0.004977562464773655,0.004282258450984955
mlp_2x100_dropout,5,5,156,0.00497664138674736,0.004293474368751049
mlp_2x100_dropout,5,5,157,0.004987357649952173,0.004286648705601692
mlp_2x100_dropout,5,5,158,0.004980606026947498,0.004291743505746126
mlp_2x100_dropout,5,5,159,0.004964694380760193,0.004314371384680271
mlp_2x100_dropout,5,5,160,0.004963776096701622,0.004280616994947195
mlp_2x100_dropout,5,5,161,0.004966952838003635,0.004285469651222229
mlp_2x100_dropout,5,5,162,0.004970287438482046,0.004294649697840214
mlp_2x100_dropout,5,5,163,0.004967771004885435,0.0042915078811347485
mlp_2x100_dropout,5,5,164,0.004965957719832659,0.004283260088413954
mlp_2x100_dropout,5,5,165,0.004954932257533073,0.004305926617234945
mlp_2x100_dropout,5,5,166,0.004955872427672148,0.004291212651878595
mlp_2x100_dropout,5,5,167,0.00495531503111124,0.004292837809771299
mlp_2x100_dropout,5,5,168,0.004968021064996719,0.004303031135350466
mlp_2x100_dropout,5,5,169,0.004975170362740755,0.004294618032872677
mlp_2x100_dropout,5,5,170,0.004957885947078466,0.004293119069188833
mlp_2x100_dropout,5,5,171,0.004962050821632147,0.00432889349758625
mlp_2x100_dropout,5,5,172,0.004958166740834713,0.004297106992453337
mlp_2x100_dropout,5,5,173,0.004954710602760315,0.004322703927755356
mlp_2x100_dropout,5,5,174,0.004952055402100086,0.004311250988394022
mlp_2x100_dropout,5,5,175,0.0049524554051458836,0.004330429248511791
mlp_2x100_dropout,5,5,176,0.0049568358808755875,0.0043083918280899525
mlp_2x100_dropout,5,5,177,0.004961017053574324,0.004322809167206287
mlp_2x100_dropout,5,5,178,0.004948187153786421,0.004304470494389534
mlp_2x100_dropout,5,5,179,0.004955717828124762,0.004309547133743763
mlp_2x100_dropout,5,5,180,0.004957841243594885,0.004285349510610104
mlp_2x100_dropout,5,5,181,0.004962279926985502,0.004302513785660267
mlp_2x100_dropout,5,5,182,0.004943431355059147,0.004313032608479261
mlp_2x100_dropout,5,5,183,0.004933386109769344,0.004313649609684944
mlp_2x100_dropout,5,5,184,0.00493593979626894,0.0043125455267727375
mlp_2x100_dropout,5,5,185,0.00494415732100606,0.004302863031625748
mlp_2x100_dropout,5,5,186,0.00493967579677701,0.00431709224358201
